flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇳🇴,skycrab1,0,0,9:44.649,9:44.649,10 Oct 2024,575,(U),-1175900086044057204,,,https://www.youtube.com/watch?v=A-29KTnAD2I&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=82,9,44,649,584649,585,1,410359,1.424725667,421494,1.387087361,-0.0005,0.7501,5.039655996,14.4207,19.2241,117.1442,6.05784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,575,0.000000005541849761,0.000001065369864,
🇺🇸,zylenox,0,0,9:38.527,9:44.801,09 Feb 2023,1184,(U),-3251173191348135293,15,Yes,https://www.youtube.com/watch?v=FS5mcKtJB7M,9,44,801,584801,585,1,410359,1.425096074,465828,1.255401135,-0.0005,0.5532,2.557240267,30.9234,55.8971,116.5112,6.06869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1184,0,0,
🇵🇱,watermelon1708,0,0,9:42.792,9:44.899,29 Jul 2025,283,(U),unknown,,,https://www.youtube.com/watch?v=HecWdO0ujt8,9,44,899,584899,585,1,410359,1.42533489,410359,1.42533489,-0.0005,0.8681,6.075694912,10.0785,11.6104,116.1042,6.07569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,283,0.1036724675,12.03680464,
🇩🇪,jason_n,0,1,9:44.284,9:44.931,01 May 2024,737,(V),-7717725771183973328,,,https://www.speedrun.com/mc/runs/y8w63edy,9,44,931,584931,585,1,410359,1.42541287,421494,1.387756409,-0.0005,0.6918,5.056358328,13.1940,19.0727,115.9714,6.07798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,737,0,0,
🇳🇴,skycrab1,0,0,9:45.037,9:45.037,23 Oct 2025,197,(U),unknown,,,https://www.youtube.com/watch?v=T9vM7OUlcEI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=146,9,45,37,585037,585,0,410359,1.425671181,410359,1.425671181,-0.0005,0.9062,6.085571162,10.4695,11.5532,115.5325,6.08557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0.4655492908,53.78607204,
🇫🇮,Cube1337x,0,0,9:45.156,9:45.156,09 Nov 2022,1276,(U),-3144910399269136910,12,Yes,https://www.youtube.com/watch?v=GHxivohX8Z4,9,45,156,585156,585,0,410359,1.425961171,495537,1.180852288,-0.0005,0.5283,1.700807207,39.8226,75.3719,115.0409,6.09410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:42.436,9:45.242,03 Aug 2024,643,(U),-2702230192878188102,,,https://www.youtube.com/watch?v=-sDFnCpd8j4&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=46,9,45,242,585242,585,0,410359,1.426170743,421494,1.388494261,-0.0005,0.7251,5.074834385,13.7084,18.9066,114.6865,6.10027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,643,0,0.0000000005382612779,
🇺🇸,doogile,0,0,9:42.858,9:45.286,13 Mar 2023,1152,(U),7973705383474527466,,,https://www.youtube.com/watch?v=Cf8Sk1XdjME,9,45,286,585286,585,0,410359,1.426277966,465828,1.256442292,-0.0005,0.5621,2.571541055,31.2534,55.5969,114.5054,6.10343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,0,0,
🇺🇸,thecamo6,0,1,9:45.287,9:45.287,02 Jan 2023,1222,(V),-4279335892801629149,16,Yes,https://www.speedrun.com/mc/run/ydg0jj0y,9,45,287,585287,585,0,410359,1.426280403,495537,1.181116647,-0.0005,0.5428,1.703317523,40.8798,75.3117,114.5013,6.10350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,watermelon1708,0,0,9:44.114,9:45.496,26 Sep 2025,224,(U),unknown,,,https://www.youtube.com/watch?v=fT6s7ACmW9o,9,45,496,585496,585,0,410359,1.426789713,410359,1.426789713,-0.0005,0.8940,6.118521155,10.1602,11.3644,113.6437,6.11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0.3249960014,36.93373921,
🇭🇷,Mar1n,0,1,9:45.500,9:45.500,07 Jul 2023,1036,(V),-4334114590353594879,06,Yes,https://www.speedrun.com/mc/run/zpwgxjxy,9,45,500,585500,586,1,410359,1.426799461,465828,1.256901689,-0.0005,0.5957,2.577873741,33.0407,55.4643,113.6273,6.11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,drip120,0,0,9:45.216,9:45.567,12 Jan 2026,116,(U),unknown,,,https://www.youtube.com/watch?v=ZZyjifZwkio,9,45,567,585567,586,1,410359,1.426962733,410359,1.426962733,-0.0005,0.9436,6.123631853,10.6966,11.3353,113.3532,6.12363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,116,0.8554825357,96.9717074,
🇫🇮,sadekeppi,0,1,9:45.154,9:45.634,11 Jun 2024,696,(V),-3039294032806863041,,,https://www.speedrun.com/mc/runs/yjo700dz,9,45,634,585634,586,1,410359,1.427126004,421494,1.389424286,-0.0005,0.7061,5.098206608,13.2027,18.6981,113.0796,6.12846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,0,0,
🇩🇰,Bloopy,0,0,9:42.547,9:45.668,23 May 2024,715,(U),7218213766237196138,,,https://www.youtube.com/watch?v=0A2pZcw7nKA,9,45,668,585668,586,1,410359,1.427208859,421494,1.389504951,-0.0005,0.6994,5.100238219,13.0653,18.6801,112.9409,6.13091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,715,0,0,
🇩🇰,Bloopy,0,0,9:44.536,9:45.834,08 May 2024,730,(U),5767139754953530122,,,https://www.youtube.com/watch?v=t48Dg8QRZ7I,9,45,834,585834,586,1,410359,1.427613382,421494,1.389898789,-0.0005,0.6942,5.110167427,12.9067,18.5923,112.2651,6.14288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,730,0,0,
🇿🇦,Airpodsz,0,0,9:45.866,9:45.866,01 Nov 2025,188,(U),2980329477150004114,,,https://www.youtube.com/watch?v=jEn63TVyftA&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=16,9,45,866,585866,586,1,410359,1.427691363,410359,1.427691363,-0.0005,0.9103,6.145195211,10.2075,11.2135,112.1352,6.14520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,1,9:43.880,9:45.961,18 Oct 2024,567,(V),-6157791681411663320,,,https://www.speedrun.com/mc/runs/z0q0r8om,9,45,961,585961,586,1,410359,1.427922868,421494,1.390200098,-0.0005,0.7531,5.117775276,13.9521,18.5252,111.7499,6.15206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,0.00000001211978858,0.000002245212753,
🇵🇱,okshey,0,0,9:46.003,9:46.003,09 Nov 2025,180,(U),unknown,,,https://www.youtube.com/watch?v=fWRA9j5_-ZI,9,46,3,586003,586,0,410359,1.428025217,410359,1.428025217,-0.0005,0.9139,6.155097494,10.1976,11.1580,111.5798,6.15510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,0.5581095554,62.27375479,
🇺🇸,doogile,0,0,9:46.008,9:46.008,16 Aug 2024,630,(U),see video,,,https://www.youtube.com/watch?v=Qf_GLwKVINE,9,46,8,586008,586,0,410359,1.428037401,421494,1.390311606,-0.0005,0.7298,5.120593289,13.5014,18.5004,111.5596,6.15546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,630,0,0.000000002557276355,
🇺🇸,doogile,0,0,9:46.009,9:46.009,22 May 2025,351,(U),-3736586617850065730,,,https://www.youtube.com/watch?v=ccQtcViua94,9,46,9,586009,586,0,410359,1.428039838,421494,1.390313978,-0.0005,0.8390,5.120653261,15.5221,18.4999,111.5555,6.15553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0.01324208717,2.449768011,
🇿🇦,Airpodsz,0,0,9:45.625,9:46.075,18 Aug 2025,263,(U),6726877034938436606,,,https://www.youtube.com/watch?v=zn8P1NqVyKM&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=10,9,46,75,586075,586,0,410359,1.428200673,410359,1.428200673,-0.0005,0.8768,6.160307184,9.7576,11.1289,111.2886,6.16031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,Cube1337x,0,0,9:27.463,9:46.096,06 May 2023,1097.5625,(U),4516026993066851706,15,Yes,https://www.youtube.com/watch?v=2OO7LbGcnw8,9,46,96,586096,586,0,410359,1.428251848,465828,1.258181131,-0.0005,0.5777,2.595583923,31.8255,55.0945,111.2038,6.16183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:46.107,9:46.107,27 Jun 2024,680,(U),9049033619582385475,,,https://www.youtube.com/watch?v=Ye9k6KJM768,9,46,107,586107,586,0,410359,1.428278654,421494,1.390546485,-0.0005,0.7118,5.12653354,13.1309,18.4482,111.1594,6.16262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,680,0,0,
🇩🇰,Bloopy,0,0,9:46.158,9:46.158,08 Mar 2025,426,(U),6216282210011845491,,,https://www.youtube.com/watch?v=ONuQrlNvhS8,9,46,158,586158,586,0,410359,1.428402935,421494,1.390667483,-0.0005,0.8082,5.12959602,14.8874,18.4214,110.9535,6.16632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,426,0.0004390586301,0.08088069022,
🇩🇰,Bloopy,0,0,9:46.195,9:46.195,20 Jan 2025,473,(U),-7985963383704728573,,,https://www.youtube.com/watch?v=29tEBxruVpI,9,46,195,586195,586,0,410359,1.4284931,421494,1.390755266,-0.0005,0.7894,5.13181882,14.5262,18.4019,110.8044,6.16900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,473,0.0000253588773,0.004666521998,
🇮🇳,AnkurGaming,0,1,9:41.450,9:46.230,21 Dec 2023,869,(V),-4850311888308513929,01,Yes,https://www.speedrun.com/mc/runs/y8kk4rxy,9,46,230,586230,586,0,410359,1.428578391,446254,1.313668897,-0.0005,0.6476,3.475758944,25.0883,38.7411,110.6634,6.17154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:46.271,9:46.271,28 Mar 2025,406,(U),-07976283618262231963,,,https://www.youtube.com/watch?v=jSkSLZfGAwQ,9,46,271,586271,586,0,410359,1.428678304,421494,1.390935577,-0.0005,0.8163,5.136387213,14.9885,18.3620,110.4984,6.17451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,406,0.001240374908,0.2277574807,
🇩🇰,Bloopy,0,0,9:46.391,9:46.391,27 Jun 2024,680,(U),-7127755779148304965,,,https://www.youtube.com/watch?v=NYuEksXYaCU,9,46,391,586391,586,0,410359,1.428970731,421494,1.391220278,-0.0005,0.7118,5.143607703,13.0247,18.2990,110.0163,6.18322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,680,0,0,
🇨🇦,NoHacsJustRoblox,0,1,9:45.421,9:46.316,13 Jan 2024,846,(U),-4263921606035060816,,,https://www.youtube.com/watch?v=6KMSa52qjCM,9,46,316,586316,586,0,410359,1.428787964,421494,1.39104234,-0.0005,0.6551,5.139093858,12.0131,18.3384,110.3174,6.17777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,846,0,0,
🇵🇱,okshey,0,0,9:44.147,9:46.558,28 Aug 2025,253,(U),unknown,,,https://www.youtube.com/watch?v=YU2CeRzbikQ,9,46,558,586558,587,1,410359,1.429377691,410359,1.429377691,-0.0005,0.8812,6.195354963,9.6354,10.9348,109.3476,6.19535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0.1980119889,21.65213627,
🇿🇦,Airpodsz,0,0,9:45.809,9:46.507,13 Feb 2026,84,(U),7871916503547653355,,,https://www.youtube.com/watch?v=uGDL3hmBCkg&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=33,9,46,507,586507,587,1,410359,1.42925341,410359,1.42925341,-0.0005,0.9589,6.191646082,10.5046,10.9552,109.5515,6.19165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:41.283,9:46.909,28 Oct 2023,923,(U),8031767395139939967,,,https://www.youtube.com/watch?v=qMYf-lt2Gik,9,46,909,586909,587,1,410359,1.43023304,465828,1.259926411,-0.0005,0.6303,2.619917151,34.4094,54.5888,107.9505,6.22093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,923,0,0,
🇿🇦,Airpodsz,0,0,9:46.378,9:46.937,25 Mar 2026,44,(U),-3576720130354991042,,,https://www.youtube.com/watch?v=aRWqHkwoVuk&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=41,9,46,937,586937,587,1,410359,1.430301273,410359,1.430301273,-0.0005,0.9782,6.222977733,10.5493,10.7840,107.8395,6.22298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇬🇧,DECTHEELITE,0,1,9:45.625,9:47.012,08 Jul 2022,1400,(V),-7457612752333916459,,,https://www.speedrun.com/mc/runs/m33v8k4m,9,47,12,587012,587,0,410359,1.43048404,548820,1.069589301,-0.0005,0.4966,0.9007359994,46.7387,94.1203,107.5427,6.22846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,0,0,
🇺🇸,doogile,0,0,9:45.866,9:47.031,17 Jan 2024,842,(U),659506891402994010,,,https://www.youtube.com/watch?v=xvG0ou32Tn4,9,47,31,587031,587,0,410359,1.430530341,421494,1.392738687,-0.0005,0.6564,5.182267029,11.7921,17.9651,107.4675,6.22985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,842,0,0,
🇫🇮,AndrewCrow,0,0,9:45.854,9:47.136,26 Feb 2025,436,(U),unknown,,,https://www.youtube.com/watch?v=mYqtUu-wQLA,9,47,136,587136,587,0,410359,1.430786214,421494,1.392987801,-0.0005,0.8041,5.188633765,14.4024,17.9106,107.0530,6.23752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,0.0002514703168,0.04503984014,
🇹🇿,Kxpow,0,0,9:41.724,9:47.267,03 Nov 2023,917,(U),-4292657386397314439,09,Yes,https://www.youtube.com/watch?v=Mvek4DydEWs,9,47,267,587267,587,0,410359,1.431105447,465828,1.260694935,-0.0005,0.6322,2.630696471,34.3717,54.3658,106.5372,6.24712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,917,0,0,
🇺🇸,meebie,0,0,9:47.293,9:47.293,28 Mar 2024,771,(U),unknown,,,https://www.youtube.com/watch?v=iyNfS8lVaQA&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=11,9,47,293,587293,587,0,410359,1.431168806,421494,1.393360285,-0.0005,0.6801,5.198166303,12.1259,17.8293,106.4350,6.24902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,771,0,0,
🇿🇦,Airpodsz,0,0,9:47.295,9:47.295,25 Feb 2026,72,(U),4742531329891271699,,,https://www.youtube.com/watch?v=MexvV-xiZSY&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=37,9,47,295,587295,587,0,410359,1.43117368,410359,1.43117368,-0.0005,0.9646,6.249168429,10.2664,10.6427,106.4271,6.24917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:46.198,9:47.329,23 Jul 2024,654,(U),-8584715713734940155,,,https://www.youtube.com/watch?v=SxKsNmBrYIo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=44,9,47,329,587329,587,0,410359,1.431256534,421494,1.393445696,-0.0005,0.7211,5.200354264,12.8430,17.8107,106.2936,6.25166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0,0.0000000001265678529,
🇺🇸,21MashedPotatoes,0,1,9:44.649,9:47.360,25 Dec 2023,865,(V),-7351805823559982561,06,Yes,https://www.speedrun.com/mc/run/z1k9vrjy,9,47,360,587360,587,0,410359,1.431332078,446254,1.316201087,-0.0005,0.6489,3.521572296,24.6584,38.0013,106.1719,6.25393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:42.268,9:47.403,27 Apr 2025,376,(U),unknown,,,https://www.youtube.com/watch?v=463kp9iPmH4,9,47,403,587403,587,0,410359,1.431436864,421494,1.393621262,-0.0005,0.8286,5.204854268,14.7265,17.7725,106.0034,6.25709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0.004913653108,0.8732769676,
🇺🇸,21MashedPotatoes,0,1,9:46.720,9:47.583,08 Nov 2023,912,(V),-5257780577259106882,09,Yes,https://www.speedrun.com/mc/runs/y4k8qonm,9,47,583,587583,588,1,410359,1.431875504,465828,1.261373297,-0.0005,0.6338,2.640243994,34.3329,54.1687,105.2994,6.27031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,9:47.221,9:47.714,22 Nov 2025,167,(U),unknown,,,https://www.youtube.com/watch?v=0bzWARh6UHk,9,47,714,587714,588,1,410359,1.432194737,410359,1.432194737,-0.0005,0.9199,6.279943693,9.6394,10.4789,104.7890,6.27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0.6276665028,65.77255535,
🇮🇱,orachi,0,0,9:41.673,9:47.777,22 Dec 2024,502,(U),-8104953406256303591,,,https://www.youtube.com/watch?v=MReHAsZORLk,9,47,777,587777,588,1,410359,1.432348261,421494,1.394508581,-0.0005,0.7780,5.227649628,13.6776,17.5799,104.5441,6.28458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,NoHacsJustRoblox,0,0,9:43.761,9:47.778,10 Nov 2023,910,(V),-4347952844736501796,,,https://www.speedrun.com/mc/runs/mr26ln4y,9,47,778,587778,588,1,410359,1.432350698,465828,1.261791906,-0.0005,0.6344,2.646151052,34.2900,54.0470,104.5402,6.28466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,910,0,0,
🇨🇦,NoHacsJustRoblox,0,0,9:46.999,9:47.999,11 Oct 2024,574,(U),unknown,,,https://www.youtube.com/watch?v=sbS8Zko1TlQ,9,47,999,587999,588,1,410359,1.432889251,421494,1.395035279,-0.0005,0.7505,5.241221786,13.1085,17.4661,103.6840,6.30095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,574,0.00000000611866195,0.000001068694091,
🇷🇸,skylewl,0,1,9:47.407,9:48.024,15 Aug 2023,997,(V),890221444930485769,09,Yes,https://www.speedrun.com/mc/runs/znv67o7m,9,48,24,588024,588,0,410359,1.432950173,465828,1.262319998,-0.0005,0.6074,2.653619826,32.7370,53.8933,103.5874,6.30280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:48.026,9:48.026,22 Feb 2024,806,(U),9118196624093387626,,,https://www.youtube.com/watch?v=mIFXvcg5exc,9,48,26,588026,588,0,410359,1.432955047,421494,1.395099337,-0.0005,0.6683,5.242874552,11.6636,17.4523,103.5797,6.30295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,806,0,0,
🇭🇰,hackingnoises,0,1,9:38.340,9:48.065,23 Oct 2023,928,(V),-7758362008447828656,06,Yes,https://www.speedrun.com/mc/runs/y4ovn03z,9,48,65,588065,588,0,410359,1.433050085,465828,1.262408013,-0.0005,0.6288,2.654866446,33.8700,53.8677,103.4292,6.30583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:48.163,9:48.213,27 Aug 2023,985,(U),unknown,,,https://www.youtube.com/watch?v=z-TqSwvseQM,9,48,213,588213,588,0,410359,1.433410745,465828,1.262725727,-0.0005,0.6111,2.659370779,32.8618,53.7752,102.8592,6.31677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,985,0,0,
🇺🇸,Feinberg,0,0,9:45.144,9:48.285,13 Jun 2025,329,(U),4446857090278773345,,,https://www.youtube.com/watch?v=8_LXKuVw1SU,9,48,285,588285,588,0,410359,1.433586201,410359,1.433586201,-0.0005,0.8483,6.322095739,8.7023,10.2583,102.5826,6.32210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇿🇦,Airpodsz,0,0,9:48.321,9:48.321,11 Dec 2025,148,(U),5951888916887174113,,,https://www.youtube.com/watch?v=GcwHXzxV3kY&list=PLjW0OIc7zcEcCMM5essHmBGzf92S0FzKi&index=19,9,48,321,588321,588,0,410359,1.433673929,410359,1.433673929,-0.0005,0.9287,6.324761549,9.5137,10.2444,102.4445,6.32476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
