flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇳🇴,skycrab1,0,0,9:41.443,9:43.808,12 Mar 2024,783,(U),unknown,,,https://www.youtube.com/watch?v=VoCX3_TnqHI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=12,9,43,808,583808,584,1,410359,1.422676242,421494,1.385092077,-0.0005,0.6760,6.873282119,72.0362,106.5559,120.6851,5.99811,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,783,0,0,
🇨🇦,Aquacorde,0,0,9:43.870,9:43.870,26 Jan 2024,829,(U),2993955281694429561,,,https://www.youtube.com/watch?v=E1hFL8IGFnc,9,43,870,583870,584,1,410359,1.422827329,421494,1.385239173,-0.0005,0.6607,6.879038801,70.2151,106.2786,120.4218,6.00249,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,829,0,0,
🇬🇧,ripfc,0,1,9:42.376,9:43.932,17 Jul 2023,1022,(V),2787334030513605072,09,Yes,https://www.speedrun.com/mc/runs/yonolq0z,9,43,932,583932,584,1,410359,1.422978416,465828,1.25353564,-0.0005,0.5999,3.148340618,294.5153,490.9444,120.1589,6.00688,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇹🇼,turboOuO,0,1,9:37.270,9:44.088,03 Aug 2023,1005,(V),-7588074491361705118,06,Yes,https://www.speedrun.com/mc/run/ywrwll3m,9,44,88,584088,584,0,410359,1.423358571,465828,1.253870527,-0.0005,0.6050,3.154861733,296.3421,489.8085,119.4990,6.01794,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,catJAM19,0,1,9:42.637,9:44.141,20 Sep 2022,1322,(V),-1641393840275072504,09,Yes,https://www.speedrun.com/mc/run/yv0po0oz,9,44,141,584141,584,0,410359,1.423487727,517884,1.127937917,-0.0005,0.5163,1.40994051,435.7249,843.8806,119.2753,6.02170,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:42.464,9:44.152,09 Dec 2023,877,(U),Unknown,??,Yes,https://www.youtube.com/watch?v=rlc36sXmCDk,9,44,152,584152,584,0,410359,1.423514532,446254,1.309012356,-0.0005,0.6450,4.410423805,196.6937,304.9499,119.2289,6.02248,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,877,0,0,
🇨🇦,silverr,0,0,9:39.420,9:44.275,21 May 2023,1079,(U),Unknown,12,Yes,https://www.youtube.com/watch?v=vJQDBHHepPE,9,44,275,584275,584,0,410359,1.42381427,465828,1.254271963,-0.0005,0.5830,3.162694795,284.7837,488.4465,118.7109,6.03121,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,0,0,
🇨🇦,Aquacorde,0,0,9:44.349,9:44.349,12 Jul 2025,296,(U),1087998950322160223,,,https://www.youtube.com/watch?v=H0hSYxjyzsI,9,44,349,584349,584,0,410359,1.4239946,410359,1.4239946,-0.0005,0.8624,8.553503623,41.9460,48.6369,118.3999,6.03647,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0.074762893,3.636234943,
🇳🇴,skycrab1,0,0,9:44.358,9:44.358,02 Feb 2025,456,(U),1322346143525327365,,,https://www.youtube.com/watch?v=7qXx3IHHQhA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=112,9,44,358,584358,584,0,410359,1.424016532,421494,1.386396959,-0.0005,0.7961,6.92449912,82.8858,104.1117,118.3621,6.03711,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,456,0.00007622038587,0.007935432483,
🇳🇴,skycrab1,0,0,9:44.424,9:44.424,26 Oct 2024,555,(U),-5203179418336138120,,,https://www.youtube.com/watch?v=FwxAelAatn8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=89,9,44,424,584424,584,0,410359,1.424177367,421494,1.386553545,-0.0005,0.7577,6.930667873,78.6625,103.8208,118.0852,6.04181,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,555,0.00000003763288755,0.000003907075405,
🇮🇹,Ale267,0,0,9:44.431,9:44.481,29 Nov 2022,1252,(U),1581367532737313085,12,Yes,https://www.youtube.com/watch?v=XFvJQEhQJrw,9,44,481,584481,584,0,410359,1.424316269,495537,1.179490129,-0.0005,0.5347,1.972942694,386.0850,722.0233,117.8464,6.04587,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:44.489,9:44.489,08 Feb 2025,450,(U),76808428139630285,,,https://www.youtube.com/watch?v=A1g4bfj2Byw&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=115,9,44,489,584489,584,0,410359,1.424335765,421494,1.386707759,-0.0005,0.7985,6.936747929,82.6742,103.5348,117.8129,6.04643,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,450,0.0001102786735,0.01141767712,
🇸🇪,Crookst,0,0,9:44.556,9:44.556,14 Mar 2022,1512,(U),Unknown,06,Yes,https://www.youtube.com/watch?v=31OsmvNWQaE,9,44,556,584556,585,1,410359,1.424499036,548820,1.065114245,-0.0005,0.4695,0.9282082438,442.8371,943.1280,117.5326,6.05121,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1512,0,0,
🇳🇴,skycrab1,0,0,9:44.649,9:44.649,10 Oct 2024,571,(U),-1175900086044057204,,,https://www.youtube.com/watch?v=A-29KTnAD2I&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=82,9,44,649,584649,585,1,410359,1.424725667,421494,1.387087361,-0.0005,0.7516,6.951734398,77.2931,102.8329,117.1442,6.05784,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,571,0.000000008217982467,0.000000845078856,
🇺🇸,Zylenox,0,0,9:38.527,9:44.801,09 Feb 2023,1180,(U),-3251173191348135293,15,Yes,https://www.youtube.com/watch?v=FS5mcKtJB7M,9,44,801,584801,585,1,410359,1.425096074,465828,1.255401135,-0.0005,0.5543,3.18482222,268.6343,484.6132,116.5112,6.06869,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,0,0,
🇵🇱,watermelon1708,0,0,9:42.792,9:44.899,29 Jul 2025,279,(U),unknown,,,https://www.youtube.com/watch?v=HecWdO0ujt8,9,44,899,584899,585,1,410359,1.42533489,410359,1.42533489,-0.0005,0.8698,8.617366449,41.0258,47.1674,116.1042,6.07569,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.1139763965,5.375965266,
🇩🇪,jason_n,0,1,9:44.284,9:44.931,01 May 2024,733,(V),-7717725771183973328,,,https://www.speedrun.com/mc/runs/y8w63edy,9,44,931,584931,585,1,410359,1.42541287,421494,1.387756409,-0.0005,0.6932,6.978218037,70.4268,101.6031,115.9714,6.07798,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,733,0,0,
🇳🇴,skycrab1,0,0,9:45.037,9:45.037,23 Oct 2025,193,(U),unknown,,,https://www.youtube.com/watch?v=T9vM7OUlcEI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=146,9,45,37,585037,585,0,410359,1.425671181,410359,1.425671181,-0.0005,0.9080,8.633456306,42.4983,46.8037,115.5325,6.08557,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0.4872852005,22.80676645,
🇫🇮,Cube1337x,0,0,9:45.156,9:45.156,09 Nov 2022,1272,(U),-3144910399269136910,12,Yes,https://www.youtube.com/watch?v=GHxivohX8Z4,9,45,156,585156,585,0,410359,1.425961171,495537,1.180852288,-0.0005,0.5294,1.990316853,380.2740,718.3034,115.0409,6.09410,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:42.436,9:45.242,03 Aug 2024,639,(U),-2702230192878188102,,,https://www.youtube.com/watch?v=-sDFnCpd8j4&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=46,9,45,242,585242,585,0,410359,1.426170743,421494,1.388494261,-0.0005,0.7265,7.007528992,72.8385,100.2578,114.6865,6.10027,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,639,0,0.0000000004673386096,
🇺🇸,doogile,0,0,9:42.858,9:45.286,13 Mar 2023,1148,(U),7973705383474527466,,,https://www.youtube.com/watch?v=Cf8Sk1XdjME,9,45,286,585286,585,0,410359,1.426277966,465828,1.256442292,-0.0005,0.5633,3.205348708,270.9746,481.0759,114.5054,6.10343,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,0,0,
🇺🇸,thecamo6,0,1,9:45.287,9:45.287,02 Jan 2023,1218,(V),-4279335892801629149,16,Yes,https://www.speedrun.com/mc/run/ydg0jj0y,9,45,287,585287,585,0,410359,1.426280403,495537,1.181116647,-0.0005,0.5439,1.993705018,390.2871,717.5786,114.5013,6.10350,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇵🇱,watermelon1708,0,0,9:44.114,9:45.496,26 Sep 2025,220,(U),unknown,,,https://www.youtube.com/watch?v=fT6s7ACmW9o,9,45,496,585496,585,0,410359,1.426789713,410359,1.426789713,-0.0005,0.8958,8.687164074,40.8580,45.6089,113.6437,6.11852,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,220,0.3447968072,15.72580382,
🇭🇷,Mar1n,0,1,9:45.500,9:45.500,07 Jul 2023,1032,(V),-4334114590353594879,06,Yes,https://www.speedrun.com/mc/run/zpwgxjxy,9,45,500,585500,586,1,410359,1.426799461,465828,1.256901689,-0.0005,0.5969,3.21444369,286.2237,479.5143,113.6273,6.11881,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,drip120,0,0,9:45.216,9:45.567,12 Jan 2026,112,(U),unknown,,,https://www.youtube.com/watch?v=ZZyjifZwkio,9,45,567,585567,586,1,410359,1.426962733,410359,1.426962733,-0.0005,0.9455,8.69549817,42.9521,45.4261,113.3532,6.12363,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0.8689299212,39.47207907,
🇫🇮,sadekeppi,0,1,9:45.154,9:45.634,11 Jun 2024,692,(V),-3039294032806863041,,,https://www.speedrun.com/mc/runs/yjo700dz,9,45,634,585634,586,1,410359,1.427126004,421494,1.389424286,-0.0005,0.7075,7.044629647,69.7453,98.5783,113.0796,6.12846,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,0,0,
🇩🇰,Bloopy,0,0,9:42.547,9:45.668,23 May 2024,711,(U),7218213766237196138,,,https://www.youtube.com/watch?v=0A2pZcw7nKA,9,45,668,585668,586,1,410359,1.427208859,421494,1.389504951,-0.0005,0.7008,7.047855763,68.9844,98.4334,112.9409,6.13091,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,711,0,0,
🇩🇰,Bloopy,0,0,9:44.536,9:45.834,08 May 2024,726,(U),5767139754953530122,,,https://www.youtube.com/watch?v=t48Dg8QRZ7I,9,45,834,585834,586,1,410359,1.427613382,421494,1.389898789,-0.0005,0.6956,7.063625638,67.9785,97.7283,112.2651,6.14288,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,726,0,0,
🇫🇮,AndrewCrow,0,1,9:43.880,9:45.961,18 Oct 2024,563,(V),-6157791681411663320,,,https://www.speedrun.com/mc/runs/z0q0r8om,9,45,961,585961,586,1,410359,1.427922868,421494,1.390200098,-0.0005,0.7547,7.07571168,73.3453,97.1910,111.7499,6.15206,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,0.00000001777710044,0.000001727774657,
🇵🇱,okshey,0,0,9:46.003,9:46.003,09 Nov 2025,176,(U),unknown,,,https://www.youtube.com/watch?v=fWRA9j5_-ZI,9,46,3,586003,586,0,410359,1.428025217,410359,1.428025217,-0.0005,0.9158,8.746831912,40.5820,44.3151,111.5798,6.15510,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,0.5797388126,25.69115763,
🇺🇸,doogile,0,0,9:46.008,9:46.008,16 Aug 2024,626,(U),see video,,,https://www.youtube.com/watch?v=Qf_GLwKVINE,9,46,8,586008,586,0,410359,1.428037401,421494,1.390311606,-0.0005,0.7312,7.080189118,70.9259,96.9927,111.5596,6.15546,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,626,0,0.000000002152142101,
🇺🇸,doogile,0,0,9:46.009,9:46.009,22 May 2025,347,(U),-3736586617850065730,,,https://www.youtube.com/watch?v=ccQtcViua94,9,46,9,586009,586,0,410359,1.428039838,421494,1.390313978,-0.0005,0.8407,7.080284409,81.5399,96.9885,111.5555,6.15553,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,347,0.01532618769,1.486463266,
🇫🇮,Cube1337x,0,0,9:27.463,9:46.096,06 May 2023,1093.5625,(U),4516026993066851706,15,Yes,https://www.youtube.com/watch?v=2OO7LbGcnw8,9,46,96,586096,586,0,410359,1.428251848,465828,1.258181131,-0.0005,0.5788,3.239896604,275.0289,475.1628,111.2038,6.16183,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:46.107,9:46.107,27 Jun 2024,676,(U),9049033619582385475,,,https://www.youtube.com/watch?v=Ye9k6KJM768,9,46,107,586107,586,0,410359,1.428278654,421494,1.390546485,-0.0005,0.7132,7.089628544,68.8773,96.5757,111.1594,6.16262,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,676,0,0,
🇩🇰,Bloopy,0,0,9:46.158,9:46.158,08 Mar 2025,422,(U),6216282210011845491,,,https://www.youtube.com/watch?v=ONuQrlNvhS8,9,46,158,586158,586,0,410359,1.428402935,421494,1.390667483,-0.0005,0.8098,7.094495637,78.0309,96.3614,110.9535,6.16632,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,422,0.0005447711281,0.05249488713,
🇩🇰,Bloopy,0,0,9:46.195,9:46.195,20 Jan 2025,469,(U),-7985963383704728573,,,https://www.youtube.com/watch?v=29tEBxruVpI,9,46,195,586195,586,0,410359,1.4284931,421494,1.390755266,-0.0005,0.7910,7.098028521,76.0957,96.2060,110.8044,6.16900,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,469,0.00003309359165,0.003183803511,
🇮🇳,AnkurGaming,0,1,9:41.450,9:46.230,21 Dec 2023,865,(V),-4850311888308513929,01,Yes,https://www.speedrun.com/mc/runs/y8kk4rxy,9,46,230,586230,586,0,410359,1.428578391,446254,1.313668897,-0.0005,0.6489,4.534629528,188.3120,290.2086,110.6634,6.17154,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇦,Aquacorde,0,0,9:46.271,9:46.271,28 Mar 2025,402,(U),-07976283618262231963,,,https://www.youtube.com/watch?v=jSkSLZfGAwQ,9,46,271,586271,586,0,410359,1.428678304,421494,1.390935577,-0.0005,0.8179,7.105290153,78.4276,95.8875,110.4984,6.17451,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0.001508739417,0.1446692769,
🇩🇰,Bloopy,0,0,9:46.391,9:46.391,27 Jun 2024,676,(U),-7127755779148304965,,,https://www.youtube.com/watch?v=NYuEksXYaCU,9,46,391,586391,586,0,410359,1.428970731,421494,1.391220278,-0.0005,0.7132,7.116769313,68.0288,95.3860,110.0163,6.18322,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,676,0,0,
🇨🇦,NoHacsJustRoblox,0,1,9:45.421,9:46.316,13 Jan 2024,842,(U),-4263921606035060816,,,https://www.youtube.com/watch?v=6KMSa52qjCM,9,46,316,586316,586,0,410359,1.428787964,421494,1.39104234,-0.0005,0.6564,7.109592911,62.8160,95.6992,110.3174,6.17777,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,842,0,0,
🇵🇱,okshey,0,0,9:44.147,9:46.558,28 Aug 2025,249,(U),unknown,,,https://www.youtube.com/watch?v=YU2CeRzbikQ,9,46,558,586558,587,1,410359,1.429377691,410359,1.429377691,-0.0005,0.8829,8.812564405,37.9042,42.9296,109.3476,6.19535,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0.2135626813,9.168165373,
🇺🇸,doogile,0,0,9:41.283,9:46.909,28 Oct 2023,919,(U),8031767395139939967,,,https://www.youtube.com/watch?v=qMYf-lt2Gik,9,46,909,586909,587,1,410359,1.43023304,465828,1.259926411,-0.0005,0.6316,3.274910171,296.3604,469.2222,107.9505,6.22093,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,919,0,0,
🇬🇧,DECTHEELITE,0,1,9:45.625,9:47.012,08 Jul 2022,1396,(V),-7457612752333916459,,,https://www.speedrun.com/mc/runs/m33v8k4m,9,47,12,587012,587,0,410359,1.43048404,548820,1.069589301,-0.0005,0.4976,0.9564586576,466.5708,937.6810,107.5427,6.22846,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,0,0,
🇺🇸,doogile,0,0,9:45.866,9:47.031,17 Jan 2024,838,(U),659506891402994010,,,https://www.youtube.com/watch?v=xvG0ou32Tn4,9,47,31,587031,587,0,410359,1.430530341,421494,1.392738687,-0.0005,0.6577,7.178269907,60.9952,92.7395,107.4675,6.22985,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,838,0,0,
🇫🇮,AndrewCrow,0,0,9:45.854,9:47.136,26 Feb 2025,432,(U),unknown,,,https://www.youtube.com/watch?v=mYqtUu-wQLA,9,47,136,587136,587,0,410359,1.430786214,421494,1.392987801,-0.0005,0.8057,7.188404755,74.3774,92.3099,107.0530,6.23752,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,0.0003152461487,0.02910035187,
🇹🇿,Kxpow,0,0,9:41.724,9:47.267,03 Nov 2023,913,(U),-4292657386397314439,09,Yes,https://www.youtube.com/watch?v=Mvek4DydEWs,9,47,267,587267,587,0,410359,1.431105447,465828,1.260694935,-0.0005,0.6335,3.290436222,295.5927,466.6048,106.5372,6.24712,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,913,0,0,
🇺🇸,meebie,0,0,9:47.293,9:47.293,28 Mar 2024,767,(U),unknown,,,https://www.youtube.com/watch?v=iyNfS8lVaQA&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=11,9,47,293,587293,587,0,410359,1.431168806,421494,1.393360285,-0.0005,0.6815,7.203582454,62.4705,91.6700,106.4350,6.24902,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,767,0,0,
🇳🇴,skycrab1,0,0,9:46.198,9:47.329,23 Jul 2024,650,(U),-8584715713734940155,,,https://www.youtube.com/watch?v=SxKsNmBrYIo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=44,9,47,329,587329,587,0,410359,1.431256534,421494,1.393445696,-0.0005,0.7225,7.207066696,66.1284,91.5237,106.2936,6.25166,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0,0.0000000001083231304,
🇺🇸,21mashedpotatoes,0,1,9:44.649,9:47.360,25 Dec 2023,861,(V),-7351805823559982561,06,Yes,https://www.speedrun.com/mc/run/z1k9vrjy,9,47,360,587360,587,0,410359,1.431332078,446254,1.316201087,-0.0005,0.6502,4.603477177,183.5435,282.2947,106.1719,6.25393,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:42.268,9:47.403,27 Apr 2025,372,(U),unknown,,,https://www.youtube.com/watch?v=463kp9iPmH4,9,47,403,587403,587,0,410359,1.431436864,421494,1.393621262,-0.0005,0.8303,7.214233444,75.7403,91.2234,106.0034,6.25709,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0.00581168461,0.5301613514,
🇺🇸,21mashedpotatoes,0,1,9:46.720,9:47.583,08 Nov 2023,908,(V),-5257780577259106882,09,Yes,https://www.speedrun.com/mc/runs/y4k8qonm,9,47,583,587583,588,1,410359,1.431875504,465828,1.261373297,-0.0005,0.6351,3.30419594,294.8650,464.2938,105.2994,6.27031,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,9:47.221,9:47.714,22 Nov 2025,163,(U),unknown,,,https://www.youtube.com/watch?v=0bzWARh6UHk,9,47,714,587714,588,1,410359,1.432194737,410359,1.432194737,-0.0005,0.9217,8.95088283,37.0040,40.1461,104.7890,6.27994,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.6485120461,26.0352509,
