flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇫🇮,AndrewCrow,0,1,9:43.880,9:45.961,18 Oct 2024,562,(V),-6157791681411663320,,,https://www.speedrun.com/mc/runs/z0q0r8om,9,45,961,585961,586,1,410359,1.427922868,421494,1.390200098,-0.0005,0.7550,7.07571168,73.3820,97.1910,111.7499,6.15206,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,0.00000001954721922,0.00000189981432,
🇵🇱,okshey,0,0,9:46.003,9:46.003,09 Nov 2025,175,(U),unknown,,,https://www.youtube.com/watch?v=fWRA9j5_-ZI,9,46,3,586003,586,0,410359,1.428025217,410359,1.428025217,-0.0005,0.9162,8.746831912,40.6023,44.3151,111.5798,6.15510,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0.5851204825,25.92964663,
🇺🇸,doogile,0,0,9:46.008,9:46.008,16 Aug 2024,625,(U),see video,,,https://www.youtube.com/watch?v=Qf_GLwKVINE,9,46,8,586008,586,0,410359,1.428037401,421494,1.390311606,-0.0005,0.7316,7.080189118,70.9614,96.9927,111.5596,6.15546,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,0.000000002420172388,
🇺🇸,doogile,0,0,9:46.009,9:46.009,22 May 2025,346,(U),-3736586617850065730,,,https://www.youtube.com/watch?v=ccQtcViua94,9,46,9,586009,586,0,410359,1.428039838,421494,1.390313978,-0.0005,0.8411,7.080284409,81.5806,96.9885,111.5555,6.15553,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0.01588827918,1.540979652,
🇨🇦,Aquacorde,0,0,9:46.107,9:46.107,27 Jun 2024,675,(U),9049033619582385475,,,https://www.youtube.com/watch?v=Ye9k6KJM768,9,46,107,586107,586,0,410359,1.428278654,421494,1.390546485,-0.0005,0.7136,7.089628544,68.9118,96.5757,111.1594,6.16262,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,675,0,0,
🇩🇰,Bloopy,0,0,9:46.158,9:46.158,08 Mar 2025,421,(U),6216282210011845491,,,https://www.youtube.com/watch?v=ONuQrlNvhS8,9,46,158,586158,586,0,410359,1.428402935,421494,1.390667483,-0.0005,0.8102,7.094495637,78.0700,96.3614,110.9535,6.16632,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,421,0.000574594433,0.05536870137,
🇩🇰,Bloopy,0,0,9:46.195,9:46.195,20 Jan 2025,468,(U),-7985963383704728573,,,https://www.youtube.com/watch?v=29tEBxruVpI,9,46,195,586195,586,0,410359,1.4284931,421494,1.390755266,-0.0005,0.7914,7.098028521,76.1338,96.2060,110.8044,6.16900,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,468,0.00003534607515,0.003400506036,
🇨🇦,Aquacorde,0,0,9:46.271,9:46.271,28 Mar 2025,401,(U),-07976283618262231963,,,https://www.youtube.com/watch?v=jSkSLZfGAwQ,9,46,271,586271,586,0,410359,1.428678304,421494,1.390935577,-0.0005,0.8183,7.105290153,78.4668,95.8875,110.4984,6.17451,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0.001583496187,0.151837518,
🇩🇰,Bloopy,0,0,9:46.391,9:46.391,27 Jun 2024,675,(U),-7127755779148304965,,,https://www.youtube.com/watch?v=NYuEksXYaCU,9,46,391,586391,586,0,410359,1.428970731,421494,1.391220278,-0.0005,0.7136,7.116769313,68.0628,95.3860,110.0163,6.18322,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,675,0,0,
🇨🇦,NoHacsJustRoblox,0,1,9:45.421,9:46.316,13 Jan 2024,841,(U),-4263921606035060816,,,https://www.youtube.com/watch?v=6KMSa52qjCM,9,46,316,586316,586,0,410359,1.428787964,421494,1.39104234,-0.0005,0.6567,7.109592911,62.8474,95.6992,110.3174,6.17777,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,841,0,0,
🇵🇱,okshey,0,0,9:44.147,9:46.558,28 Aug 2025,248,(U),unknown,,,https://www.youtube.com/watch?v=YU2CeRzbikQ,9,46,558,586558,587,1,410359,1.429377691,410359,1.429377691,-0.0005,0.8834,8.812564405,37.9232,42.9296,109.3476,6.19535,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0.2175559544,9.339595079,
🇺🇸,thecamo6,0,1,9:45.287,9:46.653,02 Jan 2023,1217,(V),-4279335892801629149,,,https://www.speedrun.com/mc/runs/ydg0jj0y,9,46,653,586653,587,1,410359,1.429609196,495537,1.183873253,-0.0005,0.5442,2.029352905,386.3400,709.9665,108.9683,6.20227,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,0,0,
🇺🇸,doogile,0,0,9:41.283,9:46.909,28 Oct 2023,918,(U),8031767395139939967,,,https://www.youtube.com/watch?v=qMYf-lt2Gik,9,46,909,586909,587,1,410359,1.43023304,465828,1.259926411,-0.0005,0.6319,3.274910171,296.5087,469.2222,107.9505,6.22093,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,918,0,0,
🇬🇧,DECTHEELITE,0,1,9:45.625,9:47.012,08 Jul 2022,1395,(V),-7457612752333916459,,,https://www.speedrun.com/mc/runs/m33v8k4m,9,47,12,587012,587,0,410359,1.43048404,548820,1.069589301,-0.0005,0.4978,0.9564586576,466.8041,937.6810,107.5427,6.22846,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,0,0,
🇺🇸,doogile,0,0,9:45.866,9:47.031,17 Jan 2024,837,(U),659506891402994010,,,https://www.youtube.com/watch?v=xvG0ou32Tn4,9,47,31,587031,587,0,410359,1.430530341,421494,1.392738687,-0.0005,0.6580,7.178269907,61.0257,92.7395,107.4675,6.22985,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,837,0,0,
🇫🇮,AndrewCrow,0,0,9:45.854,9:47.136,26 Feb 2025,431,(U),unknown,,,https://www.youtube.com/watch?v=mYqtUu-wQLA,9,47,136,587136,587,0,410359,1.430786214,421494,1.392987801,-0.0005,0.8061,7.188404755,74.4146,92.3099,107.0530,6.23752,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0.0003333561567,0.03077208555,
🇹🇿,Kxpow,0,0,9:41.724,9:47.267,03 Nov 2023,912,(U),-4292657386397314439,09,Yes,https://www.youtube.com/watch?v=Mvek4DydEWs,9,47,267,587267,587,0,410359,1.431105447,465828,1.260694935,-0.0005,0.6338,3.290436222,295.7406,466.6048,106.5372,6.24712,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,912,0,0,
🇺🇸,meebie,0,0,9:47.293,9:47.293,28 Mar 2024,766,(U),unknown,,,https://www.youtube.com/watch?v=iyNfS8lVaQA&list=PLaTJSsRuu2Ufk7cX7bUTt9V-IJxa8wqSM&index=11,9,47,293,587293,587,0,410359,1.431168806,421494,1.393360285,-0.0005,0.6818,7.203582454,62.5018,91.6700,106.4350,6.24902,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,766,0,0,
🇳🇴,skycrab1,0,0,9:46.198,9:47.329,23 Jul 2024,649,(U),-8584715713734940155,,,https://www.youtube.com/watch?v=SxKsNmBrYIo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=44,9,47,329,587329,587,0,410359,1.431256534,421494,1.393445696,-0.0005,0.7229,7.207066696,66.1614,91.5237,106.2936,6.25166,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0,0.0000000001229372188,
🇫🇮,AndrewCrow,0,0,9:42.268,9:47.403,27 Apr 2025,371,(U),unknown,,,https://www.youtube.com/watch?v=463kp9iPmH4,9,47,403,587403,587,0,410359,1.431436864,421494,1.393621262,-0.0005,0.8307,7.214233444,75.7782,91.2234,106.0034,6.25709,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0.006057360711,0.5525727489,
🇫🇮,sadekeppi,0,0,9:47.221,9:47.714,22 Nov 2025,162,(U),unknown,,,https://www.youtube.com/watch?v=0bzWARh6UHk,9,47,714,587714,588,1,410359,1.432194737,410359,1.432194737,-0.0005,0.9222,8.95088283,37.0225,40.1461,104.7890,6.27994,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0.6536698967,26.24231865,
🇨🇦,NoHacsJustRoblox,0,0,9:43.761,9:47.778,10 Nov 2023,905,(V),-4347952844736501796,,,https://www.speedrun.com/mc/runs/mr26ln4y,9,47,778,587778,588,1,410359,1.432350698,465828,1.261791906,-0.0005,0.6360,3.312712789,294.4004,462.8674,104.5402,6.28466,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,905,0,0,
🇨🇦,NoHacsJustRoblox,0,0,9:46.999,9:47.999,11 Oct 2024,569,(U),unknown,,,https://www.youtube.com/watch?v=sbS8Zko1TlQ,9,47,999,587999,588,1,410359,1.432889251,421494,1.395035279,-0.0005,0.7524,7.272185769,66.8333,88.8279,103.6840,6.30095,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,569,0.00000000998680715,0.0000008871075946,
🇨🇦,Aquacorde,0,0,9:48.026,9:48.026,22 Feb 2024,801,(U),9118196624093387626,,,https://www.youtube.com/watch?v=mIFXvcg5exc,9,48,26,588026,588,0,410359,1.432955047,421494,1.395099337,-0.0005,0.6700,7.274820878,59.4413,88.7204,103.5797,6.30295,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,801,0,0,
🇸🇰,NoFear1337,0,0,9:48.163,9:48.213,27 Aug 2023,980,(U),unknown,,,https://www.youtube.com/watch?v=z-TqSwvseQM,9,48,213,588213,588,0,410359,1.433410745,465828,1.262725727,-0.0005,0.6126,3.331783328,281.6151,459.6849,102.8592,6.31677,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,980,0,0,
🇳🇴,skycrab1,0,0,9:47.690,9:48.353,19 Jul 2024,653,(U),-209222904514390450,,,https://www.youtube.com/watch?v=SHAbsCkd9IA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=42,9,48,353,588353,588,0,410359,1.43375191,421494,1.395875149,-0.0005,0.7214,7.306802293,63.0721,87.4248,102.3218,6.32713,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0,0,
🇺🇸,Zylenox,0,0,9:43.663,9:48.405,23 Dec 2022,1227,(U),4650296313107653918,,,https://www.youtube.com/watch?v=c6A7e74XY5g,9,48,405,588405,588,0,410359,1.433878628,495537,1.187408811,-0.0005,0.5415,2.075932672,379.0489,700.0594,102.1227,6.33099,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,0,0,
🇺🇸,meebie,0,1,9:47.567,9:48.735,13 Mar 2023,1147,(V),5085481578685051061,12,Yes,https://www.speedrun.com/mc/run/yj8eo2gm,9,48,735,588735,589,1,410359,1.434682802,465828,1.263846312,-0.0005,0.5635,3.354798665,256.9025,455.8650,100.8648,6.35549,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1147,0,0,
🇵🇱,okshey,0,0,9:45.350,9:48.739,09 Jun 2025,328,(U),-7611614719566896812,,,https://www.youtube.com/watch?v=im7AKnGBPGA,9,48,739,588739,589,1,410359,1.43469255,421494,1.396790939,-0.0005,0.8487,7.344714524,72.9167,85.9115,100.8496,6.35579,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0.02934141734,2.520764771,
🇫🇮,AndrewCrow,0,0,9:48.071,9:48.755,06 Jul 2025,301,(U),unknown,,,https://www.youtube.com/watch?v=G3w8ujqom1I,9,48,755,588755,589,1,410359,1.43473154,410359,1.43473154,-0.0005,0.8603,9.07708152,32.4802,37.7555,100.7889,6.35698,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0.06540934767,2.46956174,
🇸🇰,NoFear1337,0,0,9:46.172,9:48.868,04 Nov 2025,180,(U),unknown,,,https://www.youtube.com/watch?v=nWG0IBAK484,9,48,868,588868,589,1,410359,1.435006909,410359,1.435006909,-0.0005,0.9139,9.090874584,34.2747,37.5025,100.3607,6.36539,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,180,0.5581095554,20.93049454,
🇳🇴,skycrab1,0,0,9:48.787,9:49.039,08 Dec 2025,146,(U),unknown,,,https://www.youtube.com/watch?v=nuRVx79nIxg&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=155,9,49,39,589039,589,0,410359,1.435423617,410359,1.435423617,-0.0005,0.9296,9.111782536,34.5087,37.1220,99.7149,6.37813,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0.7325573849,27.19400871,
🇳🇴,skycrab1,0,0,9:49.051,9:49.051,07 Sep 2024,603,(U),-5901488670443987544,,,https://www.youtube.com/watch?v=QTUOtzq4PCM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=65,9,49,51,589051,589,0,410359,1.43545286,421494,1.397531163,-0.0005,0.7397,7.375486025,62.6540,84.7010,99.6696,6.37903,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,603,0.0000000003004851743,0.00000002545137977,
🇫🇮,sadekeppi,0,0,9:49.103,9:49.103,22 Nov 2025,162,(U),unknown,,,https://www.youtube.com/watch?v=qKrWvNJtuGc,9,49,103,589103,589,0,410359,1.435579578,410359,1.435579578,-0.0005,0.9222,9.119618669,34.1031,36.9804,99.4738,6.38291,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,0.6536698967,24.17294966,
🇵🇱,kazzruns,0,1,9:47.765,9:49.408,21 Oct 2024,559,(V),-5518127791753338364,,,https://www.speedrun.com/mc/runs/y6ejg9jz,9,49,408,589408,589,0,410359,1.43632283,421494,1.39837815,-0.0005,0.7562,7.410835966,63.0107,83.3297,98.3304,6.40572,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,0.00000002593459877,0.000002161122039,
🇸🇪,Crookst,0,0,9:49.408,9:49.408,24 May 2022,1440,(U),unknown,06,Yes,https://www.youtube.com/watch?v=uV8TKcBR9fY,9,49,408,589408,589,0,410359,1.43632283,548820,1.073955031,-0.0005,0.4868,0.9848278391,453.7243,932.1462,98.3304,6.40572,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,0,0,
🇹🇿,Kxpow,0,0,9:40.156,9:49.436,30 Jul 2023,1008,(U),-5875652353814320049,08,Yes,https://www.youtube.com/watch?v=c4mVL3Qoois,9,49,436,589436,589,0,410359,1.436391062,465828,1.26535116,-0.0005,0.6041,3.385931789,272.2926,450.7340,98.2259,6.40781,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,0,0,
🇺🇸,doogile,0,0,9:48.125,9:49.511,22 Jan 2023,1197,(U),-5847241643383056057,,,https://www.youtube.com/watch?v=svPe9bvWOZs,9,49,511,589511,590,1,410359,1.436573829,495537,1.189640733,-0.0005,0.5496,2.105841498,381.2949,693.7232,97.9462,6.41343,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,0,0,
🇫🇮,sadekeppi,0,0,9:49.923,9:49.923,03 Jan 2026,120,(U),unknown,,,https://www.youtube.com/watch?v=DuhuMBSklKw,9,49,923,589923,590,1,410359,1.437577828,410359,1.437577828,-0.0005,0.9418,9.220547982,33.1509,35.2008,96.4190,6.44439,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Zylenox,0,0,9:46.820,9:49.532,02 Jul 2023,1036,(U),8044565015290039310,15,Yes,https://www.youtube.com/watch?v=sDcIlMtOOmE,9,49,532,589532,590,1,410359,1.436625004,465828,1.265557244,-0.0005,0.5957,3.390215603,268.0885,450.0312,97.8680,6.41501,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,0,0,
🇵🇱,okshey,0,0,9:44.226,9:49.660,16 Apr 2025,382,(U),-1149895041785241433,,,https://www.youtube.com/watch?v=FwZbmFXsgSw,9,49,660,589660,590,1,410359,1.436936926,421494,1.398976023,-0.0005,0.8261,7.435879262,68.0491,82.3706,97.3921,6.42461,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0.003794142685,0.3125259518,
🇧🇪,boyenn,0,0,9:46.577,9:46.697,09 Mar 2025,420,(U),unknown,,,https://www.youtube.com/watch?v=V12SrHOwNBQ,9,46,697,586697,587,1,410359,1.429716419,421494,1.391946267,-0.0005,0.8106,7.146115699,76.2878,94.1146,108.7930,6.20547,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,420,0.0006058973353,0.05702381246,
🇳🇴,skycrab1,0,0,9:49.773,9:49.773,18 Nov 2024,531,(U),8995165694867144478,,,https://www.youtube.com/watch?v=OrzWR9MX7RQ&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=96,9,49,773,589773,590,1,410359,1.437212295,421494,1.399244117,-0.0005,0.7668,7.447133349,62.8357,81.9430,96.9732,6.43310,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,531,0.0000003145480155,0.00002577500017,
🇵🇱,watermelon1708,0,0,9:49.338,9:49.896,15 Aug 2025,261,(U),unknown,,,https://www.youtube.com/watch?v=N1MKoW8JtrU,9,49,896,589896,590,1,410359,1.437512032,410359,1.437512032,-0.0005,0.8777,9.217209033,30.9447,35.2583,96.5186,6.44235,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,261,0.1689828413,5.95805589,
🇳🇴,skycrab1,0,0,9:49.969,9:50.065,13 Nov 2024,536,(U),4962570127198828524,,,https://www.youtube.com/watch?v=6eV5G75VplI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=93,9,50,65,590065,590,0,410359,1.437923867,421494,1.399936891,-0.0005,0.7649,7.47628469,61.8387,80.8447,95.8963,6.45508,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,536,0.0000002052441481,0.00001659290223,
🇵🇱,okshey,0,0,9:50.421,9:50.421,15 Nov 2025,169,(U),unknown,,,https://www.youtube.com/watch?v=3ag6jYLEATw,9,50,421,590421,590,0,410359,1.4387914,410359,1.4387914,-0.0005,0.9190,9.282325205,31.3845,34.1517,94.5938,6.48197,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0.6171267171,21.0759461,
🇺🇸,doogile,0,0,9:49.649,9:50.424,12 Sep 2023,964,(U),-1655592444366996481,,,https://www.youtube.com/watch?v=FBTXjli9DBQ,9,50,424,590424,590,0,410359,1.43879871,465828,1.267472114,-0.0005,0.6175,3.430253623,273.8831,443.5015,94.5829,6.48220,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,964,0,0,
🇸🇰,NoFear1337,0,0,9:50.463,9:50.463,20 Aug 2023,987,(U),unknown,,,https://www.youtube.com/watch?v=48-PM4b2mhk,9,50,463,590463,590,0,410359,1.438893749,465828,1.267555836,-0.0005,0.6105,3.432013848,270.5772,443.2161,94.4409,6.48515,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,987,0,0,
🇳🇴,skycrab1,0,0,9:49.721,9:50.491,21 Jun 2024,681,(U),-6497843382079027047,,,https://www.youtube.com/watch?v=F8E2ivfO0zk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=37,9,50,491,590491,590,0,410359,1.438961982,421494,1.400947582,-0.0005,0.7114,7.518995223,56.3868,79.2601,94.3390,6.48727,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,681,0,0,
🇺🇸,doogile,0,0,9:39.067,9:50.542,28 Oct 2023,918,(U),9080996345703823922,,,https://www.youtube.com/watch?v=_V6MkKldJvY,9,50,542,590542,591,1,410359,1.439086263,465828,1.267725427,-0.0005,0.6319,3.435581928,279.7096,442.6378,94.1537,6.49113,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,918,0,0,
🇳🇴,skycrab1,0,0,9:50.665,9:50.665,23 Sep 2024,587,(U),2493200409668593062,,,https://www.youtube.com/watch?v=EEEQo8N6gQU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=72,9,50,665,590665,591,1,410359,1.439386001,421494,1.401360399,-0.0005,0.7456,7.536502515,58.6221,78.6189,93.7078,6.50046,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,587,0.000000001643890251,0.0000001292407821,
🇺🇸,doogile,0,0,9:43.048,9:50.671,06 Jun 2023,1062,(U),5486779662085254088,,,https://www.youtube.com/watch?v=GNfBvK-DdeI,9,50,671,590671,591,1,410359,1.439400622,465828,1.268002353,-0.0005,0.5880,3.441415474,259.7232,441.6935,93.6860,6.50091,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1062,0,0,
